GEO_ID,TractID,CensusTract,County,State,Census_HH,Census_A0,Census_A1,Census_A2,Census_A3,Census_A4
1400000US26125161100,26125161100,Census Tract 1611, Oakland County, Michigan,2142,535,1191,325,46,45
1400000US26125161200,26125161200,Census Tract 1612, Oakland County, Michigan,1828,10,424,989,272,133
1400000US26125161300,26125161300,Census Tract 1613, Oakland County, Michigan,1436,21,620,565,179,51
1400000US26125161400,26125161400,Census Tract 1614, Oakland County, Michigan,1473,326,518,408,160,61
1400000US26125161500,26125161500,Census Tract 1615, Oakland County, Michigan,701,19,171,346,127,38
1400000US26125161600,26125161600,Census Tract 1616, Oakland County, Michigan,1087,35,711,278,31,32
1400000US26125161700,26125161700,Census Tract 1617, Oakland County, Michigan,1078,22,222,558,208,68
1400000US26125161800,26125161800,Census Tract 1618, Oakland County, Michigan,1779,117,793,659,175,35
1400000US26125161900,26125161900,Census Tract 1619, Oakland County, Michigan,854,12,378,247,158,59
1400000US26125162000,26125162000,Census Tract 1620, Oakland County, Michigan,1414,118,500,534,218,44
1400000US26125162100,26125162100,Census Tract 1621, Oakland County, Michigan,1784,278,1044,422,27,13
1400000US26125162200,26125162200,Census Tract 1622, Oakland County, Michigan,676,71,435,150,20,0
1400000US26125162300,26125162300,Census Tract 1623, Oakland County, Michigan,1606,45,572,640,265,84
1400000US26125162400,26125162400,Census Tract 1624, Oakland County, Michigan,853,25,370,276,144,38
1400000US26125162500,26125162500,Census Tract 1625, Oakland County, Michigan,1485,108,788,415,155,19
1400000US26125165000,26125165000,Census Tract 1650, Oakland County, Michigan,1427,93,595,514,148,77
1400000US26125165100,26125165100,Census Tract 1651, Oakland County, Michigan,1744,61,690,674,216,103
1400000US26125165200,26125165200,Census Tract 1652, Oakland County, Michigan,1546,46,858,488,95,59
1400000US26125166000,26125166000,Census Tract 1660, Oakland County, Michigan,1176,112,452,519,79,14
1400000US26125166100,26125166100,Census Tract 1661, Oakland County, Michigan,1581,77,758,551,156,39
1400000US26125166200,26125166200,Census Tract 1662, Oakland County, Michigan,991,8,201,497,178,107
1400000US26125166400,26125166400,Census Tract 1664, Oakland County, Michigan,1153,27,254,698,116,58
1400000US26125166500,26125166500,Census Tract 1665, Oakland County, Michigan,1039,9,287,494,152,97
1400000US26125166600,26125166600,Census Tract 1666, Oakland County, Michigan,2035,396,1009,489,72,69
1400000US26125166700,26125166700,Census Tract 1667, Oakland County, Michigan,842,24,145,411,159,103
1400000US26125166800,26125166800,Census Tract 1668, Oakland County, Michigan,1247,201,225,538,187,96
1400000US26125166900,26125166900,Census Tract 1669, Oakland County, Michigan,1401,0,283,754,289,75
1400000US26125167000,26125167000,Census Tract 1670, Oakland County, Michigan,2110,41,488,976,459,146
1400000US26125167300,26125167300,Census Tract 1673, Oakland County, Michigan,1524,72,622,547,205,78
1400000US26125167400,26125167400,Census Tract 1674, Oakland County, Michigan,2170,184,907,743,268,68
1400000US26125167500,26125167500,Census Tract 1675, Oakland County, Michigan,2216,152,710,948,339,67
1400000US26125167800,26125167800,Census Tract 1678, Oakland County, Michigan,1998,15,871,838,197,77
1400000US26125167900,26125167900,Census Tract 1679, Oakland County, Michigan,1095,0,387,476,146,86
1400000US26125168100,26125168100,Census Tract 1681, Oakland County, Michigan,794,4,137,397,176,80
1400000US26125168400,26125168400,Census Tract 1684, Oakland County, Michigan,1375,38,217,720,256,144
1400000US26125168500,26125168500,Census Tract 1685, Oakland County, Michigan,1499,103,811,419,132,34
1400000US26125168600,26125168600,Census Tract 1686, Oakland County, Michigan,2683,91,1074,1055,287,176
1400000US26125168700,26125168700,Census Tract 1687, Oakland County, Michigan,1683,95,505,832,169,82
1400000US26125168800,26125168800,Census Tract 1688, Oakland County, Michigan,817,9,128,445,137,98
1400000US26125168900,26125168900,Census Tract 1689, Oakland County, Michigan,2948,314,1844,638,141,11
1400000US26125170000,26125170000,Census Tract 1700, Oakland County, Michigan,1012,10,244,580,121,57
1400000US26125170100,26125170100,Census Tract 1701, Oakland County, Michigan,1222,18,421,630,99,54
1400000US26125170200,26125170200,Census Tract 1702, Oakland County, Michigan,1396,8,445,715,157,71
1400000US26125170300,26125170300,Census Tract 1703, Oakland County, Michigan,1088,22,356,487,182,41
1400000US26125170400,26125170400,Census Tract 1704, Oakland County, Michigan,1786,130,703,685,179,89
1400000US26125171000,26125171000,Census Tract 1710, Oakland County, Michigan,1926,338,661,766,90,71
1400000US26125171100,26125171100,Census Tract 1711, Oakland County, Michigan,1484,68,605,630,144,37
1400000US26125171200,26125171200,Census Tract 1712, Oakland County, Michigan,900,0,392,337,98,73
1400000US26125171300,26125171300,Census Tract 1713, Oakland County, Michigan,1166,44,531,413,152,26
1400000US26125171400,26125171400,Census Tract 1714, Oakland County, Michigan,2258,78,855,1040,167,118
1400000US26125171500,26125171500,Census Tract 1715, Oakland County, Michigan,1971,29,909,811,150,72
1400000US26125171600,26125171600,Census Tract 1716, Oakland County, Michigan,830,107,527,164,17,15
1400000US26125172400,26125172400,Census Tract 1724, Oakland County, Michigan,1066,153,732,162,19,0
1400000US26125172500,26125172500,Census Tract 1725, Oakland County, Michigan,1093,287,578,195,27,6
1400000US26125173000,26125173000,Census Tract 1730, Oakland County, Michigan,2220,144,1009,828,222,17
1400000US26125173100,26125173100,Census Tract 1731, Oakland County, Michigan,887,25,418,290,102,52
1400000US26125173200,26125173200,Census Tract 1732, Oakland County, Michigan,1309,59,415,557,234,44
1400000US26125173300,26125173300,Census Tract 1733, Oakland County, Michigan,716,64,224,293,97,38
1400000US26125173400,26125173400,Census Tract 1734, Oakland County, Michigan,2660,189,1233,993,166,79
1400000US26125173500,26125173500,Census Tract 1735, Oakland County, Michigan,1383,95,703,408,124,53
1400000US26125173600,26125173600,Census Tract 1736, Oakland County, Michigan,734,46,290,312,71,15
1400000US26125175000,26125175000,Census Tract 1750, Oakland County, Michigan,1476,176,700,527,54,19
1400000US26125175100,26125175100,Census Tract 1751, Oakland County, Michigan,2424,579,878,656,192,119
1400000US26125175200,26125175200,Census Tract 1752, Oakland County, Michigan,1608,157,657,502,253,39
1400000US26125175300,26125175300,Census Tract 1753, Oakland County, Michigan,1599,156,645,613,105,80
1400000US26125180000,26125180000,Census Tract 1800, Oakland County, Michigan,1177,34,365,546,153,79
1400000US26125180100,26125180100,Census Tract 1801, Oakland County, Michigan,1294,60,485,510,179,60
1400000US26125180200,26125180200,Census Tract 1802, Oakland County, Michigan,1766,39,808,649,193,77
1400000US26125180300,26125180300,Census Tract 1803, Oakland County, Michigan,1415,118,540,623,99,35
1400000US26125181000,26125181000,Census Tract 1810, Oakland County, Michigan,2054,601,896,498,27,32
1400000US26125181100,26125181100,Census Tract 1811, Oakland County, Michigan,1162,51,436,470,161,44
1400000US26125181200,26125181200,Census Tract 1812, Oakland County, Michigan,2672,203,1067,998,330,74
1400000US26125181300,26125181300,Census Tract 1813, Oakland County, Michigan,2321,181,966,722,352,100
1400000US26125181400,26125181400,Census Tract 1814, Oakland County, Michigan,1342,26,572,546,164,34
1400000US26125181500,26125181500,Census Tract 1815, Oakland County, Michigan,1044,65,433,454,74,18
1400000US26125181600,26125181600,Census Tract 1816, Oakland County, Michigan,2273,152,1010,705,387,19
1400000US26125183000,26125183000,Census Tract 1830, Oakland County, Michigan,2094,68,1397,521,65,43
1400000US26125183100,26125183100,Census Tract 1831, Oakland County, Michigan,1837,50,513,950,229,95
1400000US26125183200,26125183200,Census Tract 1832, Oakland County, Michigan,1725,86,770,618,217,34
1400000US26125183300,26125183300,Census Tract 1833, Oakland County, Michigan,1563,61,681,625,190,6
1400000US26125183400,26125183400,Census Tract 1834, Oakland County, Michigan,1241,63,451,570,89,68
1400000US26125183500,26125183500,Census Tract 1835, Oakland County, Michigan,1115,94,523,451,28,19
1400000US26125183600,26125183600,Census Tract 1836, Oakland County, Michigan,2035,137,854,824,160,60
1400000US26125183700,26125183700,Census Tract 1837, Oakland County, Michigan,2569,79,890,1247,278,75
1400000US26125183800,26125183800,Census Tract 1838, Oakland County, Michigan,1940,39,686,1014,138,63
1400000US26125183900,26125183900,Census Tract 1839, Oakland County, Michigan,1199,50,414,593,95,47
1400000US26125184000,26125184000,Census Tract 1840, Oakland County, Michigan,1307,24,419,609,173,82
1400000US26125184100,26125184100,Census Tract 1841, Oakland County, Michigan,1496,64,702,567,120,43
1400000US26125184200,26125184200,Census Tract 1842, Oakland County, Michigan,2093,117,862,825,241,48
1400000US26125184300,26125184300,Census Tract 1843, Oakland County, Michigan,1292,30,620,388,218,36
1400000US26125184400,26125184400,Census Tract 1844, Oakland County, Michigan,1474,270,445,565,159,35
1400000US26125184500,26125184500,Census Tract 1845, Oakland County, Michigan,1329,44,575,535,164,11
1400000US26125184600,26125184600,Census Tract 1846, Oakland County, Michigan,1488,48,649,587,167,37
1400000US26125184700,26125184700,Census Tract 1847, Oakland County, Michigan,751,17,293,317,101,23
1400000US26125187000,26125187000,Census Tract 1870, Oakland County, Michigan,1058,22,324,534,142,36
1400000US26125188000,26125188000,Census Tract 1880, Oakland County, Michigan,1509,9,372,805,278,45
1400000US26125188100,26125188100,Census Tract 1881, Oakland County, Michigan,938,0,217,529,162,30
1400000US26125190200,26125190200,Census Tract 1902, Oakland County, Michigan,1290,0,112,731,277,170
1400000US26125190400,26125190400,Census Tract 1904, Oakland County, Michigan,1239,27,305,526,238,143
1400000US26125190500,26125190500,Census Tract 1905, Oakland County, Michigan,817,5,77,424,206,105
1400000US26125190700,26125190700,Census Tract 1907, Oakland County, Michigan,1627,28,136,776,522,165
1400000US26125190800,26125190800,Census Tract 1908, Oakland County, Michigan,1353,17,356,549,289,142
1400000US26125191000,26125191000,Census Tract 1910, Oakland County, Michigan,840,51,377,311,88,13
1400000US26125191100,26125191100,Census Tract 1911, Oakland County, Michigan,1171,70,475,507,111,8
1400000US26125191200,26125191200,Census Tract 1912, Oakland County, Michigan,2032,199,813,782,169,69
1400000US26125191300,26125191300,Census Tract 1913, Oakland County, Michigan,1418,10,251,799,235,123
1400000US26125192000,26125192000,Census Tract 1920, Oakland County, Michigan,2629,113,949,1222,230,115
1400000US26125192200,26125192200,Census Tract 1922, Oakland County, Michigan,1955,7,238,1032,460,218
1400000US26125192400,26125192400,Census Tract 1924, Oakland County, Michigan,1940,200,381,906,362,91
1400000US26125192500,26125192500,Census Tract 1925, Oakland County, Michigan,1060,0,74,564,291,131
1400000US26125192700,26125192700,Census Tract 1927, Oakland County, Michigan,1151,107,123,618,235,68
1400000US26125192800,26125192800,Census Tract 1928, Oakland County, Michigan,192,4,87,65,29,7
1400000US26125193000,26125193000,Census Tract 1930, Oakland County, Michigan,1222,16,255,677,175,99
1400000US26125193100,26125193100,Census Tract 1931, Oakland County, Michigan,1518,43,494,727,146,108
1400000US26125193300,26125193300,Census Tract 1933, Oakland County, Michigan,2112,113,1120,719,117,43
1400000US26125193400,26125193400,Census Tract 1934, Oakland County, Michigan,1409,16,219,715,314,145
1400000US26125193500,26125193500,Census Tract 1935, Oakland County, Michigan,1027,58,475,411,61,22
1400000US26125193600,26125193600,Census Tract 1936, Oakland County, Michigan,1038,0,367,441,193,37
1400000US26125193700,26125193700,Census Tract 1937, Oakland County, Michigan,1880,152,600,821,166,141
1400000US26125194000,26125194000,Census Tract 1940, Oakland County, Michigan,2363,68,1037,991,228,39
1400000US26125194100,26125194100,Census Tract 1941, Oakland County, Michigan,1092,39,182,636,154,81
1400000US26125194200,26125194200,Census Tract 1942, Oakland County, Michigan,818,14,207,453,113,31
1400000US26125194300,26125194300,Census Tract 1943, Oakland County, Michigan,1477,34,418,625,255,145
1400000US26125194400,26125194400,Census Tract 1944, Oakland County, Michigan,1380,170,305,649,204,52
1400000US26125194500,26125194500,Census Tract 1945, Oakland County, Michigan,598,35,371,122,42,28
1400000US26125194600,26125194600,Census Tract 1946, Oakland County, Michigan,1617,17,434,798,268,100
1400000US26125196000,26125196000,Census Tract 1960, Oakland County, Michigan,2002,26,259,1012,433,272
1400000US26125196100,26125196100,Census Tract 1961, Oakland County, Michigan,2094,27,393,1141,473,60
1400000US26125196200,26125196200,Census Tract 1962, Oakland County, Michigan,1432,61,319,629,317,106
1400000US26125196300,26125196300,Census Tract 1963, Oakland County, Michigan,1355,73,294,612,283,93
1400000US26125196400,26125196400,Census Tract 1964, Oakland County, Michigan,1378,17,168,722,340,131
1400000US26125196500,26125196500,Census Tract 1965, Oakland County, Michigan,1957,16,444,1102,333,62
1400000US26125196600,26125196600,Census Tract 1966, Oakland County, Michigan,784,7,159,384,165,69
1400000US26125196700,26125196700,Census Tract 1967, Oakland County, Michigan,1005,6,225,530,181,63
1400000US26125196800,26125196800,Census Tract 1968, Oakland County, Michigan,1611,98,267,837,300,109
1400000US26125196900,26125196900,Census Tract 1969, Oakland County, Michigan,1342,61,335,645,161,140
1400000US26125197000,26125197000,Census Tract 1970, Oakland County, Michigan,1611,30,235,854,303,189
1400000US26125197100,26125197100,Census Tract 1971, Oakland County, Michigan,919,4,159,511,167,78
1400000US26125197200,26125197200,Census Tract 1972, Oakland County, Michigan,1235,16,202,706,193,118
1400000US26125197300,26125197300,Census Tract 1973, Oakland County, Michigan,1885,38,761,736,281,69
1400000US26125197400,26125197400,Census Tract 1974, Oakland County, Michigan,990,142,487,257,54,50
1400000US26125197500,26125197500,Census Tract 1975, Oakland County, Michigan,1634,81,697,698,120,38
1400000US26125197600,26125197600,Census Tract 1976, Oakland County, Michigan,1009,16,466,435,49,43
1400000US26125197701,26125197701,Census Tract 1977.01, Oakland County, Michigan,2260,116,1109,852,167,16
1400000US26125197702,26125197702,Census Tract 1977.02, Oakland County, Michigan,1035,56,621,325,33,0
1400000US26125197900,26125197900,Census Tract 1979, Oakland County, Michigan,1218,0,177,646,242,153
1400000US26125198000,26125198000,Census Tract 1980, Oakland County, Michigan,1258,0,265,647,213,133
1400000US26125198100,26125198100,Census Tract 1981, Oakland County, Michigan,1506,546,620,199,106,35
1400000US26125981000,26125981000,Census Tract 9810, Oakland County, Michigan,0,0,0,0,0,0
1400000US26127010300,26127010300,Census Tract 103, Oceana County, Michigan,2523,167,829,917,437,173
1400000US26127010400,26127010400,Census Tract 104, Oceana County, Michigan,1493,142,569,478,225,79
1400000US26127010500,26127010500,Census Tract 105, Oceana County, Michigan,1103,59,335,448,155,106
1400000US26127010600,26127010600,Census Tract 106, Oceana County, Michigan,2144,110,644,908,307,175
1400000US26127010800,26127010800,Census Tract 108, Oceana County, Michigan,1196,34,358,533,205,66
